24 345,309 352,308 339,325 346,325
18 353,308 361,307 346,325 355,325
16 361,307 369,307 356,325 364,324
0 373,306 382,305 368,324 378,324
8 383,305 394,304 379,324 390,324
0 395,304 405,303 391,324 403,323
1 406,303 419,301 404,323 418,323
plate 347,304 422,294 336,329 421,328
20 84,274 97,273 94,298 106,297
31 99,273 113,272 108,297 121,297
17 114,272 129,271 122,297 136,297
7 136,270 152,269 143,297 158,296
6 155,269 172,267 160,296 177,296
9 174,267 195,265 179,296 198,296
2 196,265 219,263 199,296 220,295
plate 79,264 225,248 95,303 225,303
