15 81,423 95,422 91,448 104,448
16 96,422 111,420 105,448 120,448
16 113,420 130,418 121,448 137,447
2 137,417 157,415 145,447 163,447
7 159,415 181,412 165,447 186,446
2 183,412 208,409 188,446 212,445
7 211,409 240,405 215,445 241,445
plate 76,414 248,388 91,454 249,453
31 205,37 223,37 216,73 233,73
17 226,37 245,38 235,73 252,73
12 246,38 264,38 253,73 270,73
9 272,39 288,39 277,73 293,73
0 291,39 307,40 295,73 310,73
0 309,40 326,40 312,73 327,73
5 327,40 343,41 328,73 344,73
plate 198,21 347,26 217,81 348,82
