22 55,228 77,228 63,272 84,272
24 79,228 100,229 86,272 106,273
28 103,229 124,230 108,273 128,273
2 132,230 152,230 136,273 156,273
5 154,231 174,231 158,273 176,273
4 176,231 196,232 178,273 197,273
4 198,232 216,232 199,273 217,273
plate 49,210 221,217 63,283 221,283
19 352,138 362,139 348,160 359,160
32 363,139 372,140 360,160 369,160
23 372,140 381,140 369,160 379,160
5 385,140 393,141 383,160 392,160
8 394,141 401,142 392,160 400,161
8 402,142 409,142 401,161 409,161
9 410,142 417,143 410,161 417,161
plate 352,129 419,135 346,166 419,166
