16 120,447 154,451 131,518 163,519
31 157,452 189,455 166,519 196,519
13 191,456 219,459 198,520 224,520
2 231,460 257,463 236,521 260,521
6 259,464 282,466 262,521 284,522
1 285,467 306,469 287,522 307,523
7 308,469 327,472 309,523 328,523
plate 111,417 333,451 130,536 333,537
12 90,229 105,229 94,261 108,261
23 107,229 121,230 110,261 124,261
13 124,230 139,230 126,261 141,261
9 145,231 160,231 147,261 161,262
8 161,231 175,232 162,262 176,262
3 176,232 190,232 177,262 190,262
2 192,232 204,233 192,262 204,262
plate 86,216 208,222 92,270 208,270
