18 67,343 93,346 73,399 98,400
25 96,346 119,349 101,400 123,401
25 122,350 143,352 126,401 146,401
1 152,353 171,356 155,402 173,402
0 173,356 191,358 175,402 193,403
0 193,358 210,360 194,403 210,403
9 211,360 227,362 212,403 227,404
plate 62,321 231,347 72,412 231,413
30 118,109 145,111 125,163 151,164
23 147,111 173,113 153,164 177,164
23 175,113 199,115 179,164 202,165
6 208,116 230,118 211,165 232,165
6 232,118 252,120 234,165 254,166
1 254,120 273,122 256,166 274,166
4 275,122 293,123 276,166 293,167
plate 113,86 297,106 124,177 298,178
