32 54,160 81,164 37,228 67,229
31 83,164 109,167 69,229 98,230
10 110,168 133,171 100,230 125,231
0 143,172 165,175 136,231 160,232
8 166,175 186,177 161,232 182,233
9 188,178 206,180 185,233 204,234
5 207,180 224,182 205,234 223,234
plate 56,136 229,165 27,249 228,250
14 282,228 297,226 294,256 309,255
32 299,226 317,223 310,255 328,255
12 318,223 338,221 329,254 348,254
6 348,219 373,216 358,254 382,253
4 375,216 403,212 384,253 410,252
0 407,211 440,207 414,252 445,251
5 443,207 482,202 448,251 484,250
plate 275,216 495,178 295,263 496,262
