24 166,282 173,281 171,295 178,295
25 174,281 182,280 179,295 187,295
12 184,280 193,278 188,295 198,294
9 197,278 209,276 202,294 213,294
9 210,276 224,274 214,294 227,293
5 226,274 243,271 230,293 245,293
2 245,271 265,268 247,293 266,292
plate 163,277 271,256 172,299 271,298
14 71,426 89,429 64,472 84,473
25 92,429 109,432 86,473 105,474
16 110,432 127,435 106,474 124,475
6 133,436 147,438 131,475 145,475
1 148,438 161,440 147,475 160,476
5 162,440 175,442 161,476 174,476
3 175,442 187,443 175,476 186,477
plate 71,409 189,431 59,486 189,487
