22 208,195 228,195 202,238 223,238
13 230,195 251,194 224,238 246,238
32 252,194 273,193 247,238 268,237
7 283,193 304,192 279,237 301,237
5 306,192 328,191 303,237 326,237
2 330,191 353,190 328,237 351,237
8 356,190 378,189 354,237 378,236
plate 209,179 385,171 198,250 385,250
27 19,412 27,410 8,430 16,430
21 28,410 38,408 17,430 27,429
14 38,408 50,405 28,429 39,428
3 56,404 69,402 45,428 60,427
4 71,401 88,398 62,427 80,426
1 90,398 110,394 82,426 104,425
9 113,393 138,388 107,424 136,423
plate 22,405 147,375 3,436 146,435
