14 70,250 84,252 75,276 87,277
11 85,252 97,254 88,277 99,277
10 97,254 107,255 99,277 109,278
7 112,256 121,257 114,278 122,278
6 122,257 130,258 123,278 131,278
7 131,259 138,260 131,278 139,279
2 139,260 146,261 140,279 146,279
plate 67,237 148,252 74,283 148,284
20 319,424 343,425 331,471 353,471
33 345,425 368,426 355,471 376,471
24 370,426 392,427 378,471 398,472
3 401,428 422,429 407,472 426,472
6 424,429 444,430 428,472 447,472
0 446,430 465,431 448,472 466,472
9 467,431 485,432 468,472 486,473
plate 312,404 490,416 331,481 490,482
