29 120,88 152,92 125,155 156,156
26 154,92 183,96 158,156 186,157
33 186,97 210,100 189,157 213,157
0 222,102 244,105 224,158 246,159
1 246,105 267,108 247,159 268,159
8 269,108 287,110 270,159 288,160
4 290,111 307,113 290,160 307,161
plate 115,59 311,94 124,172 311,174
23 75,228 106,232 60,304 94,306
13 110,233 138,237 97,306 128,307
29 140,238 165,242 130,307 158,308
8 176,243 199,247 170,309 194,310
5 201,247 222,250 197,310 219,311
6 223,251 242,254 221,311 241,312
0 245,254 262,257 243,312 262,313
plate 77,199 267,237 51,328 267,329
