13 45,365 54,363 34,385 43,384
12 55,363 65,361 43,384 54,384
15 66,361 78,359 55,384 67,383
5 84,358 98,355 73,383 88,382
5 99,355 116,352 90,382 107,381
9 118,351 138,348 110,380 132,379
5 140,347 164,343 135,379 162,378
plate 49,358 173,330 29,391 172,389
28 166,259 174,258 159,278 167,277
13 176,258 184,257 168,277 177,277
20 186,256 196,255 179,277 190,276
4 201,254 213,252 195,276 208,276
2 214,252 228,250 209,276 224,275
9 229,250 245,248 225,275 242,274
7 247,248 264,245 244,274 263,273
plate 168,253 270,235 156,283 269,282
