20 96,383 102,383 89,398 95,397
12 103,383 110,381 96,397 103,397
19 110,381 118,380 104,397 112,397
3 122,380 130,379 116,397 125,396
8 131,378 142,377 126,396 137,396
1 143,377 154,375 139,396 151,395
2 155,375 169,373 152,395 168,395
plate 98,379 171,366 86,401 171,400
14 75,48 96,50 66,94 88,94
12 97,50 116,52 89,94 110,95
14 117,52 134,54 111,95 130,95
4 142,55 157,56 138,96 154,96
4 159,56 173,58 156,96 171,97
7 175,58 188,59 173,97 187,97
0 190,60 202,61 189,97 202,97
plate 76,30 206,47 61,108 206,108
