30 76,340 85,339 72,359 81,359
21 86,338 97,337 82,359 93,359
31 98,337 110,335 93,358 106,358
9 115,334 129,332 111,358 125,357
7 131,332 146,329 127,357 143,356
0 148,329 168,326 146,356 166,356
6 169,326 192,322 167,356 191,355
plate 77,333 198,310 69,365 198,364
15 255,438 271,441 249,478 266,479
15 273,441 287,443 269,479 284,479
25 290,443 304,445 286,480 301,480
4 309,446 322,448 307,480 320,481
2 323,448 335,450 321,481 333,481
1 335,450 346,451 334,481 345,482
8 348,451 357,453 347,482 357,482
plate 255,424 360,443 245,490 359,491
