11 64,90 95,94 56,163 89,164
32 99,94 128,98 93,164 123,165
33 130,98 157,101 125,165 153,166
2 168,103 193,105 165,167 190,167
7 195,106 218,108 193,167 216,168
9 219,109 240,111 218,168 239,169
5 243,111 262,114 242,169 262,170
plate 63,61 267,93 50,184 267,185
27 338,143 350,142 342,166 354,166
17 352,141 365,140 355,166 368,166
20 366,140 380,139 369,166 383,165
0 387,138 402,137 390,165 405,165
6 404,137 421,135 407,165 423,164
5 423,135 443,133 425,164 444,164
0 444,133 466,131 445,164 466,163
plate 335,133 471,117 342,172 471,172
