14 28,262 60,263 46,324 76,325
27 64,263 95,265 79,325 108,325
19 98,265 128,266 110,325 138,325
8 141,267 170,268 150,326 177,326
8 173,268 201,269 180,326 205,326
0 203,269 229,271 207,326 232,326
5 232,271 258,272 235,326 259,327
plate 16,233 265,248 47,340 265,340
19 288,286 316,288 301,340 326,341
31 319,289 345,291 329,341 353,341
12 347,291 372,293 355,341 378,342
5 382,293 404,295 387,342 408,342
6 406,295 428,297 410,342 430,343
1 430,297 450,299 432,343 451,343
6 452,299 471,300 453,343 471,343
plate 280,263 475,282 301,354 475,355
