18 71,28 85,27 59,61 73,61
17 86,27 101,26 75,61 91,60
27 102,26 118,24 92,60 109,60
5 125,24 142,22 116,60 135,59
4 144,22 161,21 137,59 156,59
4 163,21 183,19 158,59 179,58
8 185,19 205,17 182,58 204,58
plate 73,18 211,4 54,70 210,69
31 135,434 155,436 141,478 160,478
33 158,437 177,439 162,478 181,478
13 179,439 197,440 182,478 200,479
8 204,441 220,443 207,479 222,479
4 222,443 236,444 224,479 238,480
4 238,444 253,446 240,480 253,480
1 254,446 267,447 254,480 267,480
plate 130,416 270,434 140,489 271,489
