16 50,395 79,396 60,454 87,454
29 81,396 110,398 90,454 117,455
16 113,398 140,399 120,455 145,455
7 151,400 178,401 156,455 182,456
9 180,401 204,403 184,456 207,456
0 207,403 231,404 210,456 232,456
6 233,404 255,405 234,456 255,457
plate 42,369 261,385 59,469 262,470
20 345,332 359,335 339,368 355,369
11 361,335 374,337 356,369 370,369
11 376,337 388,339 372,369 385,370
7 393,340 403,342 390,370 401,371
8 404,342 414,344 402,371 413,371
3 415,344 424,345 414,371 424,372
9 425,345 433,347 424,372 433,372
plate 346,319 435,338 335,379 435,380
