18 323,183 333,182 319,204 330,204
24 334,182 344,182 331,204 341,204
14 346,181 357,181 343,204 355,204
6 362,181 373,180 359,204 371,204
6 374,180 386,180 372,204 384,204
3 388,180 400,179 387,204 399,203
2 401,179 414,178 400,203 414,203
plate 323,174 417,169 317,211 417,211
16 105,322 128,324 99,374 123,374
24 130,324 153,325 126,374 149,375
16 155,325 176,327 151,375 173,375
9 184,328 204,329 182,375 202,376
2 206,329 225,331 204,376 224,376
5 227,331 245,332 225,376 244,377
2 246,332 263,333 246,377 263,377
plate 105,302 267,317 95,389 267,390
