27 293,403 304,403 290,428 302,429
20 305,403 316,404 303,429 315,429
29 317,404 327,405 316,429 326,429
5 332,405 342,406 331,429 341,429
7 343,406 353,406 342,429 352,429
0 354,406 363,407 353,429 362,430
6 363,407 373,407 363,430 373,430
plate 292,394 374,400 288,435 374,435
14 47,274 60,272 61,295 73,295
19 61,272 75,270 75,295 88,295
25 77,270 92,268 90,295 105,294
3 100,267 119,265 112,294 130,293
8 121,264 144,261 132,293 153,293
5 147,261 174,258 156,293 180,292
3 177,257 210,253 183,292 212,291
plate 40,265 219,234 63,300 221,299
