33 77,442 90,444 80,472 92,472
13 91,444 105,445 94,472 106,472
10 106,445 117,447 108,472 118,472
0 122,447 133,448 124,473 134,473
6 134,448 144,449 134,473 145,473
1 145,449 154,450 145,473 154,473
8 155,450 164,451 155,473 164,474
plate 74,431 165,443 79,478 165,478
18 308,212 318,211 299,235 310,234
22 319,211 331,209 311,234 323,234
26 332,209 345,207 324,234 338,233
1 351,206 366,204 344,233 360,232
8 368,203 385,201 362,232 380,231
1 387,201 407,198 382,231 404,230
0 409,197 432,194 406,230 431,229
plate 310,204 440,180 296,241 439,240
