28 46,326 76,329 54,386 83,387
10 79,329 107,331 85,387 112,388
10 109,332 134,334 114,388 138,388
4 146,335 169,337 149,388 171,389
1 171,337 193,339 173,389 195,389
2 195,339 215,341 197,389 216,390
3 218,341 236,343 218,390 237,390
plate 40,300 241,324 54,402 241,403
29 281,58 307,62 277,119 303,120
16 309,63 332,67 306,120 329,121
33 334,67 354,71 331,121 352,122
8 362,72 379,75 360,123 378,123
4 381,76 397,78 380,123 396,124
1 398,79 413,81 398,124 412,125
3 414,81 427,84 414,125 427,125
plate 280,36 430,70 273,134 430,136
