22 45,139 76,141 60,200 88,200
23 78,141 109,143 90,200 119,201
11 111,143 139,145 121,201 147,201
2 151,145 178,147 158,201 183,202
7 180,147 205,149 185,202 209,202
7 208,149 232,150 211,202 234,202
2 234,150 256,152 235,202 257,203
plate 35,112 263,130 60,215 263,216
21 210,359 227,360 214,397 231,397
32 230,361 246,362 233,397 248,398
26 248,362 264,364 251,398 266,398
5 270,365 285,366 272,398 286,399
4 286,366 299,368 287,399 300,399
1 300,368 312,369 301,399 313,399
7 314,369 325,370 314,399 325,400
plate 206,343 328,359 213,407 328,407
