14 335,165 346,166 338,187 349,187
15 347,166 358,167 350,187 360,188
25 358,167 368,168 360,188 370,188
7 373,168 382,168 374,188 383,188
8 383,169 391,169 384,188 392,188
8 392,169 401,170 393,188 401,188
4 401,170 409,170 402,188 409,188
plate 332,155 411,162 338,193 411,193
28 39,139 56,142 36,181 54,182
18 59,142 74,145 56,182 72,182
32 76,145 91,147 74,183 90,183
9 97,148 110,150 96,183 109,184
4 111,151 122,152 110,184 122,185
3 123,153 134,154 123,185 134,185
7 135,155 145,156 135,185 145,186
plate 38,123 147,146 32,193 147,194
