17 71,277 82,277 76,298 87,298
17 83,277 95,276 87,298 98,298
30 97,276 109,275 100,298 112,298
9 114,275 126,275 117,298 129,298
3 128,275 141,274 130,298 143,297
3 143,274 157,273 145,297 158,297
2 158,273 173,272 159,297 173,297
plate 69,268 176,262 76,304 176,303
32 289,241 313,243 293,292 317,293
32 315,243 338,245 319,293 341,293
18 340,245 361,247 343,294 363,294
6 370,248 389,249 372,294 390,295
8 391,249 409,251 392,295 410,295
8 411,251 428,253 412,295 429,295
8 430,253 446,254 430,295 446,296
plate 284,220 450,239 292,305 450,305
