32 183,65 201,65 176,104 195,104
28 203,65 221,64 197,104 216,103
29 223,64 242,63 218,103 237,103
0 250,63 270,62 246,103 267,103
7 272,62 293,61 269,103 290,103
0 295,61 316,60 292,103 314,102
7 318,60 340,59 316,102 339,102
plate 184,51 345,43 172,115 345,115
14 177,227 209,233 161,308 197,310
26 213,234 242,239 201,310 232,312
32 244,240 269,244 235,312 263,313
8 280,247 303,251 274,314 298,315
4 305,251 325,255 301,315 322,316
0 327,255 345,259 324,316 344,317
0 347,259 364,262 346,317 363,318
plate 179,197 368,242 152,333 368,335
