31 174,29 189,32 164,70 181,71
14 191,32 205,34 184,71 199,72
16 207,35 220,37 201,72 216,72
5 226,38 238,40 222,73 235,73
8 239,40 249,42 236,73 248,74
7 250,42 260,44 248,74 259,74
9 262,44 270,45 261,74 270,75
plate 174,15 273,36 158,83 272,84
10 75,317 83,316 73,335 81,335
14 84,316 94,316 82,335 92,335
30 95,316 104,315 93,335 102,335
7 108,315 118,314 107,335 116,335
0 119,314 130,314 117,335 129,334
0 131,314 141,313 130,334 141,334
3 142,313 155,312 142,334 154,334
plate 75,310 157,305 71,340 157,339
