22 67,231 89,232 73,276 94,276
21 91,232 113,232 97,276 117,277
22 115,232 135,233 119,277 139,277
1 144,234 164,234 147,277 166,277
5 166,234 185,235 168,277 187,277
5 187,235 206,236 189,277 207,277
8 208,236 226,237 209,277 227,278
plate 62,213 231,221 73,287 231,287
17 203,49 212,48 195,71 205,70
28 213,48 223,47 206,70 216,70
31 224,47 236,46 218,70 230,70
7 241,45 253,44 235,69 249,69
3 254,44 268,43 250,69 264,69
6 269,42 284,41 265,69 281,68
5 286,41 301,39 284,68 300,68
plate 204,42 306,29 192,77 306,76
