28 59,276 87,281 53,340 82,341
15 89,281 114,286 84,341 110,342
13 116,286 138,290 112,343 135,344
2 146,291 165,295 144,344 163,345
0 167,295 184,298 165,345 183,346
2 186,298 201,301 185,346 201,347
6 203,301 217,304 202,347 217,347
plate 59,252 220,288 48,358 220,360
31 100,125 122,124 106,170 128,170
19 125,124 149,123 130,170 154,169
14 150,122 175,121 156,169 180,169
4 187,120 214,119 191,169 218,168
5 217,119 246,117 221,168 248,168
5 248,117 278,115 250,168 279,168
2 281,115 313,113 283,168 313,167
plate 94,107 322,89 105,182 322,181
