31 47,339 76,344 36,407 67,408
31 78,345 104,349 69,409 97,410
14 106,349 128,353 99,410 123,411
3 138,355 157,358 134,411 154,412
8 159,358 177,361 156,412 175,413
4 179,362 195,364 177,413 194,414
0 197,365 212,367 196,414 211,415
plate 49,314 216,350 29,427 215,429
25 213,217 224,218 207,245 219,246
27 225,219 237,220 221,246 233,246
12 238,220 247,221 234,246 245,246
2 252,221 261,222 250,246 259,247
5 262,222 271,223 260,247 270,247
6 272,223 280,224 271,247 279,247
5 281,224 289,225 280,247 289,248
plate 213,208 290,218 205,252 290,253
