12 324,31 329,30 320,43 325,43
12 330,30 337,29 326,43 333,43
21 337,29 345,28 334,43 341,42
9 348,27 357,25 345,42 354,42
2 358,25 369,24 355,42 366,41
2 370,23 382,21 368,41 380,41
4 384,21 400,18 382,41 399,40
plate 325,27 403,11 318,46 403,45
13 58,148 72,146 45,177 58,177
15 73,146 87,144 60,177 75,176
28 89,144 105,142 77,176 93,175
4 112,141 130,139 101,175 121,174
8 132,138 152,136 123,174 145,174
2 154,135 177,133 147,173 172,172
4 179,132 204,129 174,172 203,171
plate 62,137 211,114 39,186 210,185
