19 68,151 77,150 72,168 81,168
19 78,149 88,148 82,168 92,167
20 89,148 101,147 93,167 105,167
3 107,146 120,144 110,167 123,166
2 121,144 137,142 124,166 140,166
6 138,142 157,140 141,166 158,165
4 160,139 179,137 161,165 180,165
plate 65,144 186,124 72,172 186,172
17 396,132 405,131 403,148 412,147
19 406,131 416,130 412,147 422,147
33 417,130 428,129 423,147 434,147
6 433,128 445,127 438,147 450,146
2 447,127 461,125 451,146 464,146
2 463,125 479,123 467,146 481,146
6 480,123 499,121 483,146 499,145
plate 393,125 503,110 404,152 504,151
