11 79,124 98,125 73,170 94,170
17 101,125 120,126 96,170 116,170
14 122,126 141,126 118,170 137,170
7 148,127 166,128 146,171 164,171
6 168,128 186,128 166,171 184,171
4 188,129 205,129 186,171 204,171
6 206,129 223,130 206,171 223,171
plate 78,108 227,116 69,181 227,182
29 120,331 153,335 127,403 160,404
28 156,336 188,340 162,404 193,405
33 190,340 218,344 195,405 221,406
6 230,345 255,349 233,407 257,407
2 257,349 279,352 259,407 281,408
6 282,352 302,355 283,408 303,409
5 304,355 323,358 304,409 323,410
plate 112,300 328,338 125,422 328,423
