28 158,209 171,210 161,237 174,237
26 172,210 186,211 175,237 188,237
21 187,211 198,212 189,237 199,237
0 203,213 214,213 205,238 215,238
4 215,214 225,214 216,238 226,238
4 226,215 235,215 227,238 236,238
3 236,215 246,216 236,238 246,238
plate 156,198 247,208 161,243 247,243
30 5,320 28,321 -9,376 15,377
19 30,321 54,322 18,377 43,377
21 56,322 78,323 46,377 70,377
3 88,323 110,324 81,377 105,378
1 112,324 133,325 107,378 129,378
8 136,325 156,326 132,378 154,378
1 158,326 177,327 156,378 177,379
plate 7,300 183,309 -17,394 183,394
