25 77,314 98,315 63,362 86,363
16 100,315 120,316 88,363 110,363
33 122,316 141,317 112,363 134,363
6 149,317 168,318 142,364 163,364
2 170,319 188,319 165,364 184,364
1 189,320 207,320 186,364 205,364
4 208,321 225,321 207,364 225,365
plate 80,297 229,306 57,378 229,378
15 204,403 218,404 198,435 213,435
31 219,404 232,406 214,435 228,436
19 234,406 245,407 230,436 242,436
0 250,408 261,409 247,436 259,437
6 262,409 272,410 260,437 271,437
5 274,410 283,411 272,437 282,437
5 284,411 293,412 283,437 292,438
plate 205,391 295,403 195,445 295,445
