18 81,325 99,324 74,362 92,362
32 101,324 119,322 94,362 113,362
31 121,322 140,321 115,362 135,361
0 150,320 171,318 145,361 166,361
6 173,318 196,316 168,360 192,360
6 198,316 221,314 195,360 219,359
7 224,314 249,312 222,359 249,359
plate 83,311 257,294 70,373 256,373
15 187,205 202,203 170,240 185,239
15 204,203 221,200 187,239 205,238
26 222,200 241,197 206,238 226,237
2 250,196 272,192 236,237 259,236
8 275,192 300,188 262,236 290,235
8 302,188 331,183 292,235 324,233
6 335,183 368,178 328,233 366,231
plate 192,193 378,158 163,250 377,249
