28 60,181 78,179 70,216 88,215
17 80,179 101,177 90,215 110,215
32 103,176 126,174 112,215 134,214
5 137,173 163,170 145,214 170,213
6 166,169 196,166 173,213 202,213
3 199,166 232,162 204,212 236,212
0 236,162 275,158 240,212 276,211
plate 53,167 286,133 70,225 287,224
33 160,57 177,55 167,88 183,87
19 178,55 196,54 185,87 202,87
20 198,53 218,52 204,87 223,87
6 226,51 248,49 231,86 252,86
1 250,49 274,47 254,86 277,85
5 276,47 302,45 279,85 304,85
5 304,45 333,42 306,85 333,84
plate 155,44 340,24 167,96 340,95
