24 353,291 362,290 344,311 352,311
28 363,289 373,288 354,311 364,310
18 374,288 386,286 365,310 377,310
9 391,285 404,283 383,310 396,309
0 406,283 420,280 398,309 414,308
5 422,280 440,277 416,308 436,307
2 441,277 462,274 438,307 461,306
plate 356,284 468,262 339,317 468,316
14 263,88 271,88 261,106 269,106
18 272,88 281,87 270,106 279,106
15 282,87 291,87 280,106 289,106
2 295,86 305,86 294,106 304,106
0 306,86 317,85 305,106 316,105
6 318,85 329,84 317,105 328,105
0 330,84 342,83 329,105 342,105
plate 263,82 345,75 259,111 345,110
