22 265,241 277,239 252,268 265,268
20 278,239 292,237 266,268 280,267
27 293,237 309,234 282,267 298,266
6 316,233 334,231 305,266 325,265
6 336,231 356,228 327,265 349,264
2 358,227 382,224 351,264 377,263
3 384,223 411,220 379,263 410,262
plate 268,231 418,204 247,277 417,275
26 228,373 237,372 233,389 241,389
16 237,372 247,371 242,389 251,389
21 248,371 258,370 252,389 261,389
8 263,370 273,369 266,389 276,388
0 274,369 287,368 277,388 289,388
0 288,368 300,367 290,388 301,388
2 301,367 316,366 303,388 316,388
plate 226,366 319,357 233,393 319,392
