10 55,62 79,66 48,115 73,116
22 80,66 100,70 74,116 96,117
22 101,70 120,73 97,117 116,118
9 127,74 142,77 125,118 140,119
7 144,77 158,79 142,119 157,120
2 159,80 172,82 158,120 171,120
5 173,82 185,84 173,120 185,121
plate 56,41 188,70 43,130 188,131
11 233,305 250,307 222,349 241,350
24 252,307 269,310 243,350 262,351
26 270,310 285,312 263,351 280,351
1 291,313 304,315 287,351 301,352
8 306,315 318,317 303,352 315,353
0 319,317 331,318 317,353 330,353
4 332,319 343,320 331,353 342,354
plate 234,289 345,308 216,363 345,364
