26 44,285 76,287 53,352 84,353
14 80,288 111,290 88,353 117,353
25 113,290 142,292 119,353 147,354
0 155,293 182,295 160,354 186,354
1 185,295 211,297 188,354 213,355
4 213,297 237,299 215,355 239,355
2 240,299 264,300 241,355 264,356
plate 36,256 270,278 52,369 270,370
11 265,470 283,472 272,508 288,508
24 285,472 301,473 291,508 306,509
18 304,474 320,475 308,509 324,509
9 327,476 342,477 330,509 344,509
5 343,477 356,479 345,509 358,510
3 357,479 370,480 359,510 371,510
1 372,480 383,481 373,510 384,510
plate 259,454 387,470 271,517 387,518
