18 364,410 370,409 361,424 368,424
19 371,409 379,408 369,424 377,424
15 380,408 388,407 377,424 386,424
9 392,407 401,405 390,424 399,423
3 402,405 414,404 400,423 412,423
8 415,404 426,402 413,423 425,422
6 428,402 442,400 427,422 442,422
plate 364,405 445,393 360,428 445,427
20 99,100 120,103 87,150 111,151
28 121,103 140,106 112,151 133,152
19 141,106 158,109 134,152 153,152
9 166,110 180,112 161,153 177,153
7 182,112 195,114 179,153 193,154
3 197,115 209,117 195,154 208,155
7 211,117 222,119 210,155 222,155
plate 100,81 226,105 81,165 225,166
