33 82,396 99,398 89,429 105,430
23 100,398 115,399 106,430 120,430
19 118,400 132,401 122,430 136,430
3 138,402 151,403 141,431 153,431
7 152,403 163,404 154,431 165,431
4 165,404 176,405 167,431 177,432
4 177,406 188,407 178,432 188,432
plate 77,381 190,396 90,438 190,438
14 279,127 293,126 286,154 299,154
20 295,126 310,125 301,154 316,154
25 311,125 327,124 316,154 332,154
4 334,124 350,123 339,153 354,153
0 352,123 369,122 356,153 372,153
7 371,122 390,121 374,153 392,153
9 391,121 411,120 393,153 411,153
plate 275,115 416,106 286,161 416,161
