30 84,445 115,447 97,508 126,508
17 118,447 148,449 128,508 156,509
26 150,450 178,452 159,509 185,509
5 190,452 217,454 196,509 221,510
3 219,454 243,456 223,510 246,510
7 246,456 269,458 249,510 270,511
8 271,458 292,460 272,511 293,511
plate 75,418 299,439 96,524 299,524
31 205,194 231,196 198,251 225,252
29 233,196 257,198 227,252 252,253
22 259,198 281,200 254,253 277,253
6 292,201 312,203 288,253 310,254
8 314,203 335,204 312,254 333,254
6 336,204 355,206 335,254 354,255
1 357,206 375,208 356,255 375,255
plate 205,172 380,190 193,268 380,269
