31 127,103 148,102 108,152 131,151
11 150,102 171,101 133,151 156,151
21 173,101 195,100 158,151 182,151
9 205,99 228,98 193,151 218,150
6 231,98 254,97 221,150 247,150
3 256,97 281,96 250,150 277,150
8 284,95 309,94 280,149 308,149
plate 131,86 316,75 100,167 316,166
14 74,37 86,35 61,64 74,64
10 87,35 101,33 75,64 89,63
12 102,33 118,30 91,63 107,62
2 125,29 143,27 114,62 134,61
3 145,27 165,24 136,61 158,60
1 167,23 191,20 160,60 186,59
5 193,19 220,16 188,59 219,58
plate 77,27 227,0 56,73 226,71
