25 46,322 63,320 55,352 72,351
14 64,320 83,318 73,351 91,351
20 85,317 104,315 93,351 112,350
4 115,314 137,312 122,350 144,349
9 139,312 166,309 146,349 171,349
4 168,309 197,306 173,349 200,348
4 201,305 233,302 204,348 234,347
plate 40,309 243,280 57,359 243,359
21 299,188 310,186 295,209 306,208
21 310,186 322,185 306,208 318,208
27 323,184 336,182 319,208 333,207
3 343,181 358,179 339,207 355,206
7 360,179 378,176 357,206 375,206
5 380,176 401,173 378,206 399,205
4 404,172 429,169 402,205 428,204
plate 300,180 437,154 293,215 436,214
