26 65,57 86,60 72,104 92,105
16 89,60 110,63 95,105 114,105
30 111,63 130,66 115,105 133,106
5 137,67 153,69 140,106 155,107
9 155,69 169,71 157,107 170,107
4 171,71 185,73 172,107 185,108
5 186,73 198,75 186,108 198,108
plate 58,36 201,61 71,116 201,117
23 278,78 301,77 292,119 314,119
26 303,77 326,76 316,119 338,118
26 328,76 351,75 340,118 361,118
1 363,75 388,74 372,118 395,118
7 390,74 416,73 397,118 421,118
3 418,73 444,72 423,118 447,118
0 448,72 474,71 450,118 475,117
plate 269,59 482,50 294,129 482,129
