26 88,64 98,63 92,83 102,83
12 99,63 109,62 102,83 113,82
12 111,62 122,61 114,82 125,82
9 127,61 140,60 130,82 142,82
6 141,60 154,59 143,82 156,82
4 156,59 171,58 158,82 172,81
5 172,58 188,57 173,81 188,81
plate 85,56 192,46 92,88 192,87
19 95,326 103,325 100,341 108,341
13 103,325 113,324 109,341 118,341
27 114,324 125,323 119,341 129,340
9 129,322 141,321 134,340 146,340
6 143,321 156,319 147,340 160,339
2 159,319 175,317 162,339 177,339
5 176,317 195,314 178,339 196,338
plate 91,320 200,303 101,345 201,344
