14 363,432 374,431 355,458 367,458
15 376,431 388,430 368,457 381,457
25 389,430 402,429 382,457 396,457
1 408,428 422,427 402,457 417,456
6 424,427 438,426 419,456 434,456
5 440,425 457,424 436,456 454,455
9 458,424 476,422 456,455 475,455
plate 365,423 481,410 351,465 480,465
16 37,118 50,118 44,143 56,143
23 52,118 64,117 57,143 70,143
21 66,117 81,117 72,143 85,143
4 87,116 102,116 91,143 105,143
6 103,116 119,115 106,143 121,143
7 120,115 136,114 122,143 137,142
2 138,114 154,114 140,142 154,142
plate 33,108 159,102 44,150 159,150
