19 55,178 70,176 69,204 84,204
20 72,176 89,174 85,204 102,203
15 91,174 110,171 104,203 122,203
5 120,170 143,167 131,203 153,202
2 145,167 172,164 155,202 180,201
2 175,164 205,160 183,201 211,200
5 210,159 246,155 215,200 248,199
plate 47,167 257,132 71,211 258,210
13 284,433 302,434 288,472 305,473
16 304,434 323,436 307,473 325,473
31 324,436 341,437 326,473 343,473
3 349,437 364,438 350,473 365,474
0 366,438 381,439 367,474 382,474
7 383,439 398,440 384,474 398,474
6 399,440 413,441 399,474 413,474
plate 280,417 416,428 286,483 416,483
