30 268,242 304,247 275,318 310,319
25 308,247 340,251 313,320 344,321
21 342,252 372,255 347,321 375,321
4 385,257 411,260 388,322 413,323
3 414,260 438,263 416,323 439,323
6 440,264 462,266 441,323 463,324
1 465,267 485,269 465,324 485,325
plate 261,210 491,247 273,338 491,339
18 19,307 57,312 34,385 69,386
12 61,312 95,317 72,386 104,387
12 98,317 128,321 106,387 135,388
0 142,323 169,326 148,388 173,389
9 172,326 197,330 176,389 200,390
9 199,330 222,333 201,390 223,390
1 224,333 245,336 226,391 246,391
plate 8,272 251,313 33,404 251,405
