12 82,67 101,69 78,112 98,113
17 103,69 121,72 100,113 119,113
18 122,72 139,74 120,113 137,114
6 146,75 160,77 145,114 159,115
0 162,77 175,79 161,115 174,115
6 176,79 189,81 176,115 189,116
3 190,81 202,83 189,116 202,116
plate 81,49 204,70 74,125 204,125
24 236,63 255,62 250,98 267,97
14 257,62 276,61 269,97 287,97
25 278,61 298,60 289,97 307,97
4 307,60 328,59 315,97 335,97
8 330,59 352,58 337,97 357,97
2 354,58 377,57 359,97 380,96
7 379,57 403,56 382,96 404,96
plate 228,48 409,39 251,105 410,105
