15 46,444 66,445 57,484 75,484
25 68,445 88,447 77,484 95,484
14 89,447 108,448 96,484 114,485
9 116,448 132,449 121,485 136,485
1 134,450 150,451 138,485 153,485
9 152,451 168,452 155,485 169,486
9 169,452 184,453 170,486 184,486
plate 38,426 188,439 57,494 188,494
27 159,395 167,394 167,409 174,409
14 168,394 177,393 175,409 184,408
11 178,393 187,392 185,408 194,408
5 192,392 203,391 198,408 208,408
2 204,390 217,389 209,408 221,408
8 219,389 232,388 222,408 235,407
9 233,388 250,386 236,407 251,407
plate 156,389 253,377 168,412 254,411
