18 233,270 241,269 238,286 246,286
12 243,269 252,268 247,286 256,285
21 253,267 265,266 258,285 269,285
9 270,265 284,263 274,285 287,284
4 285,263 300,261 288,284 303,284
3 302,261 321,258 305,284 323,283
0 324,258 345,255 325,283 345,282
plate 230,264 352,242 238,290 352,289
18 20,228 41,229 12,278 34,279
19 43,230 63,231 36,279 58,279
12 65,232 84,233 60,279 80,280
4 91,234 109,235 88,280 106,280
5 111,236 127,237 108,280 125,281
7 129,237 144,239 127,281 143,281
1 146,239 161,240 145,281 161,282
plate 20,210 165,226 7,291 164,292
