26 81,274 98,277 87,310 104,310
22 100,277 116,279 105,311 120,311
33 118,279 132,281 122,311 135,312
6 138,282 151,283 141,312 153,312
6 152,283 163,285 153,312 164,312
3 165,285 175,287 166,313 176,313
0 176,287 186,288 177,313 186,313
plate 76,258 188,278 88,319 188,320
10 264,14 277,15 267,41 280,42
29 278,15 291,16 281,42 293,42
10 293,16 304,17 295,42 305,42
4 309,17 319,18 310,42 320,42
8 320,18 331,19 321,42 332,43
7 332,19 341,20 333,43 341,43
7 342,20 352,21 342,43 352,43
plate 262,3 353,13 267,47 353,48
