28 38,163 49,162 44,183 54,183
17 50,162 61,162 55,183 65,182
21 63,161 75,161 67,182 79,182
7 80,160 93,160 84,182 96,182
1 94,160 107,159 97,182 109,182
7 109,159 124,158 112,182 125,182
0 125,158 140,157 126,182 141,181
plate 35,154 144,146 44,188 144,188
22 266,288 289,290 256,340 280,340
10 291,290 312,292 282,340 305,341
16 314,292 334,293 307,341 328,341
1 343,294 362,295 337,341 358,342
0 363,295 381,297 360,342 379,342
9 383,297 400,298 381,342 399,342
8 402,298 419,299 401,342 418,343
plate 268,270 423,284 250,355 422,356
