16 55,255 78,254 64,300 87,300
19 81,254 105,252 90,300 113,300
33 107,252 133,251 115,299 140,299
0 145,250 172,249 151,299 178,299
1 176,249 204,247 181,299 208,298
2 207,247 237,245 210,298 239,298
7 241,245 273,243 243,298 273,298
plate 48,236 281,220 64,312 282,311
14 271,379 279,379 267,397 275,397
19 280,379 289,378 276,397 285,397
19 290,378 298,377 286,397 295,397
0 303,377 312,376 299,397 309,396
9 313,376 323,376 310,396 322,396
5 324,375 335,375 323,396 334,396
4 336,375 348,374 335,396 348,396
plate 272,373 350,366 265,402 350,401
