14 45,406 73,409 37,472 67,472
14 76,409 103,412 69,472 98,473
22 105,412 129,415 100,473 125,474
8 140,416 163,418 136,474 160,475
6 165,418 186,421 162,475 184,475
8 188,421 208,423 186,476 207,476
1 209,423 228,425 208,476 227,477
plate 45,381 233,406 31,490 233,491
33 362,187 373,188 360,210 370,210
12 374,188 384,189 372,210 382,210
27 384,189 393,190 382,210 391,211
6 397,190 405,191 395,211 404,211
8 406,191 413,192 405,211 412,211
8 414,192 421,193 413,211 421,211
7 422,193 428,193 422,211 428,211
plate 363,178 431,186 357,216 431,217
