11 30,250 41,250 36,271 47,271
12 42,250 53,249 48,271 59,271
27 55,249 68,249 61,271 72,271
9 73,248 86,248 77,271 89,270
2 87,248 101,247 91,270 103,270
5 103,247 117,246 105,270 119,270
9 118,246 133,245 120,270 134,270
plate 26,241 137,234 37,276 137,276
28 315,25 333,28 305,71 325,72
10 335,28 352,31 327,72 346,73
22 353,31 369,34 347,73 364,73
3 375,35 388,37 371,74 385,74
4 389,37 401,39 387,74 399,75
3 403,39 415,41 401,75 414,75
0 415,41 426,42 414,76 426,76
plate 316,9 429,31 299,85 429,86
