29 71,404 82,402 59,431 71,430
11 83,402 96,400 73,430 86,430
32 98,400 112,398 87,430 102,429
0 118,397 135,395 109,429 127,428
4 136,395 155,392 128,428 148,427
7 157,392 178,389 151,427 174,426
0 181,388 205,385 176,426 203,425
plate 73,395 212,371 55,438 211,436
31 372,117 390,120 369,160 387,161
30 392,121 407,123 390,161 405,161
20 410,124 424,126 408,161 423,162
6 430,127 443,129 429,162 442,163
1 444,129 456,131 443,163 455,164
8 457,131 467,133 456,164 467,164
3 469,133 478,135 468,164 478,165
plate 371,101 480,125 365,172 480,173
