23 35,203 63,206 41,261 68,262
16 66,206 92,209 70,262 95,263
10 94,209 118,212 98,263 121,264
8 128,213 149,216 130,264 151,264
8 151,216 170,218 152,264 172,265
4 172,218 190,221 173,265 191,266
5 192,221 209,223 193,266 209,266
plate 30,178 213,205 40,277 213,278
11 125,430 138,429 134,451 146,451
28 138,429 152,427 146,451 160,450
17 153,427 168,425 160,450 175,450
1 176,424 193,422 182,450 199,449
6 195,422 215,420 201,449 220,449
7 217,419 240,417 222,449 243,448
3 243,416 270,413 246,448 271,447
plate 120,421 279,395 134,457 279,456
