22 267,93 280,91 256,119 269,119
18 281,91 295,89 270,119 284,118
16 296,88 311,86 286,118 302,117
1 319,85 337,82 309,117 329,116
0 339,82 359,79 331,116 353,115
9 362,79 386,75 355,115 381,114
9 388,75 416,71 384,114 415,112
plate 270,83 424,55 252,127 423,126
28 259,407 286,412 253,470 282,472
11 289,412 313,416 284,472 310,473
29 315,417 337,421 312,473 335,474
9 346,422 365,425 344,474 364,475
1 367,425 384,428 365,475 383,476
8 386,429 402,431 385,476 401,477
4 403,432 418,434 403,477 417,478
plate 258,383 421,418 248,489 421,490
