13 134,80 146,82 130,111 143,111
29 148,82 160,84 144,111 157,112
20 161,84 171,85 158,112 169,112
5 176,86 185,87 174,112 183,112
8 186,87 195,89 184,112 194,113
1 196,89 203,90 195,113 203,113
5 204,90 212,91 204,113 212,113
plate 135,70 213,84 127,118 213,119
22 87,230 101,230 84,262 98,262
10 103,230 117,231 100,262 114,262
16 119,231 132,231 116,262 131,263
5 138,232 152,232 137,263 150,263
8 153,232 166,233 151,263 165,263
2 167,233 179,233 166,263 179,263
8 181,234 192,234 181,263 192,263
plate 86,218 196,223 81,271 196,272
