31 77,125 94,124 64,163 82,162
29 96,124 114,122 84,162 103,162
29 115,122 133,121 105,162 124,161
3 143,120 163,118 134,161 155,161
2 164,118 186,116 157,161 181,160
1 188,116 211,114 183,160 207,160
5 214,114 238,112 211,159 237,159
plate 80,112 245,95 59,174 245,173
11 238,213 265,216 231,273 259,273
23 267,216 292,218 261,274 287,274
15 294,219 316,221 289,274 312,275
2 327,222 347,224 323,275 345,276
0 349,224 369,226 347,276 367,276
5 371,226 389,228 369,276 388,277
9 391,228 408,230 390,277 408,277
plate 239,190 413,212 226,290 413,291
