33 196,41 214,40 177,84 196,84
22 216,40 235,38 199,84 219,83
15 237,38 258,36 221,83 243,83
4 268,35 290,33 254,82 279,82
6 293,32 317,30 282,82 309,81
0 319,30 345,28 311,81 340,80
2 348,27 377,25 344,80 375,79
plate 200,27 385,5 169,97 384,97
22 39,112 64,115 44,167 68,168
11 67,115 90,118 70,168 93,169
10 92,118 114,121 95,169 116,169
2 122,121 141,124 124,169 143,170
2 143,124 161,126 145,170 162,170
8 163,126 179,128 164,170 180,171
1 181,128 196,130 182,171 197,171
plate 35,91 200,115 42,180 200,181
